07/11-11:41:02.187849 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,5900,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,42,0,6836,44,45056,,,,
07/11-11:41:02.190279 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,22,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,50,0,41424,44,45056,,,,
07/11-11:41:02.190330 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,587,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,38,0,27914,44,45056,,,,
07/11-11:41:02.190351 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,1723,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,39,0,34072,44,45056,,,,
07/11-11:41:02.190371 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,1720,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,42,0,24089,44,45056,,,,
07/11-11:41:02.190390 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,443,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,40,0,65094,44,45056,,,,
07/11-11:41:02.190409 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,25,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,44,0,49764,44,45056,,,,
07/11-11:41:02.190428 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,8080,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,56,0,34949,44,45056,,,,
07/11-11:41:02.190448 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,445,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,48,0,25219,44,45056,,,,
07/11-11:41:02.190467 ,1,51004,2,"PACKET RECEIVED",TCP,192.168.137.170,43341,192.168.137.180,139,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x623F5162,0x0,,0x400,38,0,20698,44,45056,,,,
