07/11-11:48:41.963127 ,1,50002,0,"PACKET SENT",UDP,192.168.137.170,30560,192.168.137.1,53,00:24:2C:58:5B:F8,BC:C6:DB:0C:D2:32,0x58,,,,,,64,0,0,74,75776,,,,
07/11-11:48:41.985262 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,135,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,42,0,41376,44,45056,,,,
07/11-11:48:41.986728 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1723,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,41,0,1402,44,45056,,,,
07/11-11:48:41.988687 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,111,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,54,0,11472,44,45056,,,,
07/11-11:48:41.989001 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,21,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,37,0,43531,44,45056,,,,
07/11-11:48:41.989267 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,143,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,57,0,30201,44,45056,,,,
07/11-11:48:41.989527 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,113,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,48,0,42768,44,45056,,,,
07/11-11:48:41.989782 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,995,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,44,0,35249,44,45056,,,,
07/11-11:48:41.990046 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3389,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,56,0,9333,44,45056,,,,
07/11-11:48:41.990317 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,8080,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,44,0,4755,44,45056,,,,
07/11-11:48:41.990392 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3306,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,54,0,60446,44,45056,,,,
07/11-11:48:41.998686 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,22,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,55699,44,45056,,,,
07/11-11:48:41.999000 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,110,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,49,0,61176,44,45056,,,,
07/11-11:48:41.999178 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,80,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,46,0,7011,44,45056,,,,
07/11-11:48:41.999459 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,53,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,53,0,23141,44,45056,,,,
07/11-11:48:41.999632 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,23,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,45,0,44727,44,45056,,,,
07/11-11:48:41.999932 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,443,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,51,0,50008,44,45056,,,,
07/11-11:48:42.002541 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,5900,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,50,0,9151,44,45056,,,,
07/11-11:48:42.002700 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,25,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,29231,44,45056,,,,
07/11-11:48:42.002816 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1720,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,48,0,4887,44,45056,,,,
07/11-11:48:42.002866 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,554,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,59,0,7281,44,45056,,,,
07/11-11:48:42.002916 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,445,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,42,0,31769,44,45056,,,,
07/11-11:48:42.003068 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,8888,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,38,0,4453,44,45056,,,,
07/11-11:48:42.003122 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,256,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,54,0,10028,44,45056,,,,
07/11-11:48:42.003269 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,139,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,43,0,65098,44,45056,,,,
07/11-11:48:42.003325 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,993,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,41,0,28540,44,45056,,,,
07/11-11:48:42.003372 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1025,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,42,0,32205,44,45056,,,,
07/11-11:48:42.003504 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,199,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,46,0,62520,44,45056,,,,
07/11-11:48:42.003733 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,587,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,41,0,65297,44,45056,,,,
07/11-11:48:42.003794 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1914,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,45,0,39987,44,45056,,,,
07/11-11:48:42.003844 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,8084,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,43,0,42999,44,45056,,,,
07/11-11:48:42.006666 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,80,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x36,*****R**,0x15AD06F,0x0,,0x0,64,0,0,40,40960,,,,
07/11-11:48:42.010854 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,41511,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,56,0,12220,44,45056,,,,
07/11-11:48:42.011032 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1027,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,45,0,21613,44,45056,,,,
07/11-11:48:42.011163 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,50001,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,37,0,659,44,45056,,,,
07/11-11:48:42.011214 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,9999,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,46,0,50333,44,45056,,,,
07/11-11:48:42.011344 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,6547,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,53790,44,45056,,,,
07/11-11:48:42.011401 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,10621,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,45,0,35795,44,45056,,,,
07/11-11:48:42.011446 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,8021,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,40,0,48634,44,45056,,,,
07/11-11:48:42.011610 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1126,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,52,0,6495,44,45056,,,,
07/11-11:48:42.011661 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,4111,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,52,0,13531,44,45056,,,,
07/11-11:48:42.011751 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3261,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,51,0,3246,44,45056,,,,
07/11-11:48:42.011840 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1700,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,39,0,34432,44,45056,,,,
07/11-11:48:42.011957 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3800,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,40,0,42980,44,45056,,,,
07/11-11:48:42.018323 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,7025,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,49,0,32170,44,45056,,,,
07/11-11:48:42.018407 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3030,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,41,0,34658,44,45056,,,,
07/11-11:48:42.018467 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1108,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,44,0,48610,44,45056,,,,
07/11-11:48:42.018515 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,2725,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,37,0,25294,44,45056,,,,
07/11-11:48:42.018566 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3527,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,4477,44,45056,,,,
07/11-11:48:42.018615 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,109,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,48,0,52126,44,45056,,,,
07/11-11:48:42.018659 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,65129,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,65115,44,45056,,,,
07/11-11:48:42.018706 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,1309,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,47,0,5189,44,45056,,,,
07/11-11:48:42.031616 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,49175,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,30763,44,45056,,,,
07/11-11:48:42.031674 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,5440,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,44,0,36984,44,45056,,,,
07/11-11:48:42.031708 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,17877,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,42,0,36326,44,45056,,,,
07/11-11:48:42.031741 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,306,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,50,0,3846,44,45056,,,,
07/11-11:48:42.031773 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,3971,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,53,0,11943,44,45056,,,,
07/11-11:48:42.031806 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,100,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,42,0,52997,44,45056,,,,
07/11-11:48:42.031838 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,5405,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,46,0,62959,44,45056,,,,
07/11-11:48:42.031870 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,32772,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,48,0,41686,44,45056,,,,
07/11-11:48:42.031903 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,34571,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,55,0,23385,44,45056,,,,
07/11-11:48:42.031939 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,497,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,46,0,42133,44,45056,,,,
07/11-11:48:42.031983 ,1,50002,0,"PACKET SENT",TCP,192.168.137.170,38811,192.168.137.180,2160,00:24:2C:58:5B:F8,2C:81:58:F5:37:8E,0x3A,******S*,0x15AD06E,0x0,,0x400,37,0,60934,44,45056,,,,
