07/11-10:42:57.547191 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,25,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,55,0,44825,44,45056,,,,
07/11-10:42:57.547308 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,110,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,57,0,12822,44,45056,,,,
07/11-10:42:57.547782 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,587,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,50,0,11074,44,45056,,,,
07/11-10:42:57.548099 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,199,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,39,0,20930,44,45056,,,,
07/11-10:42:57.548431 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,139,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,47,0,63113,44,45056,,,,
07/11-10:42:57.548755 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,443,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,47,0,32519,44,45056,,,,
07/11-10:42:57.549088 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,80,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,37,0,43837,44,45056,,,,
07/11-10:42:57.549231 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,993,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,40,0,24500,44,45056,,,,
07/11-10:42:57.549580 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,3389,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,41,0,30945,44,45056,,,,
07/11-10:42:57.549882 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,1025,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,54,0,17052,44,45056,,,,
07/11-10:42:57.555579 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,80,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x36,*****R**,0xAC659942,0x0,,0x0,64,0,0,40,40960,,,,
07/11-10:42:57.557684 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,135,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,37,0,33911,44,45056,,,,
07/11-10:42:57.557807 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,21,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,56,0,18867,44,45056,,,,
07/11-10:42:57.563166 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,1723,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,52,0,6661,44,45056,,,,
07/11-10:42:57.563799 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,143,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,51,0,2637,44,45056,,,,
07/11-10:42:57.563944 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,256,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,41,0,56965,44,45056,,,,
07/11-10:42:57.564289 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,113,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,58,0,27122,44,45056,,,,
07/11-10:42:57.565149 ,1,50001,0,"PACKET RECEIVED",TCP,192.168.137.180,34883,192.168.137.170,22,2C:81:58:F5:37:8E,00:24:2C:58:5B:F8,0x3A,******S*,0xAC659941,0x0,,0x400,55,0,52111,44,45056,,,,
